  1.894  8.121 -10.616 
 10.785 -3.048  1.143 
 -6.669 -9.616 -5.725 
 10.352 -1.181  5.149 
  3.562 -1.155  8.332 
  2.733 10.120 -6.629 
  0.457  3.816 -4.209 
  0.846 -5.216 -8.484 
  2.426 -7.978 10.733 
 -9.400 -4.713 -7.601 
  5.987  9.172 -4.526 
  3.759 -11.378  7.696 
 -6.061  7.029  8.765 
  9.536  7.191 -9.967 
  7.700 -0.737 -2.825 
 -2.620  3.170  8.676 
 -3.580 -9.962 11.117 
 -7.920  9.952 -2.810 
  6.139  4.499  0.473 
  7.399  2.522 -9.087 
 -5.156 -11.295  3.914 
 -8.929  0.178  7.433 
  4.760  5.005 -10.151 
 -10.102  2.848 -11.149 
 -10.795 -1.499 -9.176 
 -2.478 -6.786 -9.884 
  6.086  0.268  4.602 
  1.130 -9.064 -7.427 
  1.294 -8.381 -3.855 
  1.181  0.030 -2.825 
  6.499 -3.961  5.771 
  0.032  5.328  6.438 
  0.110 -3.279  9.747 
  8.238 -9.321 -3.218 
  9.286  2.611  4.321 
 10.099  2.043  8.061 
 -10.631 -9.085 -8.397 
 -3.374  9.468 -2.299 
 -0.618  1.635 -10.769 
 -5.967  5.326 -6.830 
  7.292  7.184 -1.872 
 10.250  9.909  1.652 
 -8.425 -8.241  6.031 
 -8.800  2.357  0.256 
 11.288  0.592 -1.819 
  6.033 -0.978 -7.706 
  8.018 -9.240  1.690 
 -6.177  4.740 -10.833 
 -0.235 11.290 10.931 
 -7.920  2.095 -7.871 
  0.628  1.098  8.213 
  1.871 -5.071  1.700 
  2.650  5.399  2.453 
 -10.252  7.180 -5.160 
  3.927  8.387  4.908 
  6.641 -7.988 -8.875 
  1.108  4.742 10.624 
 -8.599 10.025  1.180 
 -8.834 -1.104  3.072 
 -2.133  0.789 -2.041 
 -10.687 -9.649 -4.365 
  7.742 -4.835 -3.085 
 -1.296 -2.033  6.265 
  9.323  0.503 -11.095 
  6.165 -9.165 10.066 
 -1.734 -6.491 -5.360 
 -10.436  4.095 -3.206 
 -8.858  7.508 -10.252 
  4.916 -5.271 -6.771 
 -8.963 -9.256 -0.639 
 -11.189 -3.824 -2.762 
 -0.713 -11.359 -0.288 
  4.951 -7.517 -1.938 
 -10.220 -1.297 -5.537 
  2.445 -9.046  0.329 
  6.101 11.237  3.923 
  8.305  6.421  6.330 
  4.164 -2.458 -2.672 
 -3.719 -0.704  9.485 
 -5.369  4.266  0.622 
 -5.363  9.626 -6.880 
 -0.876 11.055  6.298 
 -8.990 -5.582 11.374 
 -4.430  7.983  1.091 
 -2.214 -6.778  0.056 
  1.761 -2.455 -5.580 
 -9.435 -3.901  6.601 
 10.822 10.992  5.551 
 -5.555 10.897  8.418 
  5.050 -9.977 -5.680 
 10.102 -6.805 -0.166 
 -6.253 -8.162  9.126 
 -4.108 -8.453 -3.233 
 -1.314  9.294 -8.416 
 11.155  6.734  3.608 
 -4.786  8.685 -10.464 
  5.021 -0.373  0.555 
 -2.137  4.867 -8.913 
  9.417  4.963  9.923 
  2.388 -11.133  3.795 
 -7.710  1.541 -4.040 
  2.639 -2.015  3.395 
 -5.978 -6.011  0.039 
  2.750 11.351 -2.493 
 -2.117  6.524 10.472 
 -0.123  0.603 -6.777 
 -0.119  8.715  2.396 
  9.977 11.388 -11.065 
 -3.229 -9.824 -7.804 
 -0.955 -2.340  1.589 
 -11.035 -2.417  9.668 
  7.590 -1.015  8.207 
 -4.316  1.109 -5.986 
  6.243  8.923 -8.637 
  2.742  2.313 -0.148 
 -1.534 -2.434 -9.410 
  4.606 -6.196  7.772 
 -10.736 -9.385  2.534 
  2.006 -4.016  6.263 
  3.887  8.989  1.195 
  2.424 -1.763 -9.970 
 -6.808  6.693 -2.299 
 -2.019 -2.775 -5.359 
 -1.482 -5.765  4.421 
 -5.178  0.831 -10.262 
  3.730  4.904  7.926 
 -7.559 -5.740 -3.536 
  4.741 -7.782  3.431 
 10.195  9.485 -2.984 
  4.660  2.114 -3.671 
 -0.544  5.100 -0.534 
  8.023 -7.759  6.317 
  1.216 -8.190  5.900 
 -0.841 -11.129 -4.904 
  4.372 -4.721 -11.224 
  0.343 -4.110 -2.484 
 -4.198 -4.479  7.258 
 -4.788 -3.120  2.433 
  0.854  6.394 -7.064 
 -2.806  6.379 -5.374 
 11.168  4.281 -8.610 
 10.702 -5.628  3.875 
 -6.402 -2.243 -4.028 
 -5.024  0.197  0.620 
 -2.014  5.636  3.030 
  8.203 -4.203 -9.444 
  6.020  8.202  9.935 
 -8.885 -5.339  2.071 
  9.850 -6.458 -6.604 
 -8.348  8.709  5.395 
 -9.166  2.953  4.430 
  5.021  5.309 -5.948 
  4.150 -10.469 -10.045 
 -7.821 -1.260 10.762 
  8.908  6.758 -6.128 
  6.682 -4.076  2.080 
 -7.887  6.101  2.588 
 10.161  1.320 -5.353 
 -3.969  7.826  6.431 
 -6.572 -1.655 -7.787 
 -3.893 -8.908  6.404 
  8.952  0.757  1.560 
  8.060 -4.776  9.512 
  8.698 -10.946 -6.965 
  6.744  7.298  2.298 
  1.939  2.370  4.279 
 -9.061 -10.988 10.038 
 -8.000 -2.536  0.027 
  7.160 10.635  7.578 
 -0.780  1.588  1.008 
 -6.590  2.432  9.277 
  3.407  5.635 -2.230 
 -5.349 -0.279  4.992 
 -5.745 -7.314  3.543 
 -3.064 -3.855 -0.925 
 -1.112 -9.797  3.521 
  9.844 -7.800 11.045 
 -10.803  5.248  7.070 
 10.165  4.510  0.437 
  8.284  3.835 -2.991 
  6.117 11.312 -1.162 
 -7.465 11.021 -8.954 
  5.852  1.038 11.089 
  5.625  3.830  3.913 
 -4.982 -5.120 -7.175 
 -5.650  3.828  5.238 
 10.355  8.592  8.840 
 -4.712 -10.821  0.649 
 11.333 -6.270  7.956 
 -4.280  4.105 -2.955 
 -0.549  8.098 -3.182 
 -10.028  7.309 -0.748 
 -7.142 -7.541 -9.560 
  1.985  8.570  8.022 
 -2.080  2.022  4.940 
  9.155 -2.471 -5.626 
  6.702  2.468  7.671 
  3.006  1.789 -8.553 
 -1.415 -7.172  9.276 
 -5.336 -3.850 -11.152 
  2.310  8.116 -10.601 
 10.787 -2.399  1.093 
 -6.797 -9.134 -5.874 
 10.333 -1.785  5.132 
  4.014 -1.894  8.351 
  2.194 10.223 -6.906 
  0.789  3.280 -4.136 
  1.252 -5.170 -8.615 
  2.137 -7.929 11.009 
 -9.145 -4.720 -6.909 
  6.023  9.606 -4.537 
  3.722 -10.262  7.493 
 -6.730  6.600  9.150 
  9.729  7.946 -9.607 
  7.894 -0.235 -2.550 
 -3.018  3.066  9.107 
 -4.341 -9.970 -11.289 
 -8.064 10.916 -2.796 
  6.441  3.374  0.090 
  7.256  3.090 -7.876 
 -5.441 11.233  4.433 
 -8.678 -0.191  7.105 
  5.082  5.049 -10.934 
 -9.639  3.811 10.853 
 -11.237 -1.584 -8.785 
 -2.251 -6.282 -9.737 
  6.292 -0.657  4.022 
  1.389 -8.758 -7.369 
  1.604 -7.722 -3.195 
  1.666 -0.602 -2.825 
  6.929 -3.662  5.995 
 -0.783  5.455  6.972 
  0.087 -2.772  9.845 
  8.845 -9.365 -3.219 
  9.622  3.526  4.276 
 10.357  1.551  7.327 
 -10.451 -9.365 -9.404 
 -3.977  9.712 -2.499 
 -0.428  1.076 -11.138 
 -6.469  5.280 -6.527 
  7.576  7.390 -1.315 
 10.558 10.490  0.923 
 -8.349 -7.549  6.232 
 -8.234  2.758  0.646 
 -11.004  0.202 -1.325 
  5.653 -1.276 -8.096 
  9.166 -8.772  2.705 
 -5.789  4.638 -10.329 
 -0.635 10.825 10.003 
 -8.322  1.901 -7.891 
  0.185  0.455  7.922 
  1.221 -5.549  1.619 
  1.593  5.591  2.758 
 -9.913  7.456 -5.185 
  3.990  7.444  4.873 
  6.675 -7.939 -8.858 
  1.431  4.194 10.703 
 -8.489 10.300  1.430 
 -9.001 -0.905  3.504 
 -2.398  0.671 -2.360 
 -10.682 -10.363 -5.116 
  8.148 -4.362 -2.856 
 -2.180 -1.699  5.533 
  9.717  1.005 11.349 
  6.502 -8.444  9.743 
 -1.653 -6.589 -5.585 
 -10.539  4.039 -3.310 
 -9.106  7.308 -9.438 
  4.849 -5.126 -6.738 
 -8.920 -8.171 -0.438 
 -10.658 -3.806 -2.849 
 -1.175 -10.943 -0.337 
  5.184 -6.858 -1.696 
 -9.687 -0.652 -5.079 
  2.324 -9.219  0.240 
  6.217 10.974  3.571 
  7.659  6.202  6.799 
  4.696 -3.206 -3.091 
 -3.501 -1.487  8.968 
 -4.199  3.849  0.948 
 -4.997  9.937 -5.889 
 -1.231 10.705  6.273 
 -9.097 -5.254 10.904 
 -4.765  8.245  1.674 
 -2.097 -7.376  0.574 
  2.219 -2.230 -6.338 
 -8.825 -3.806  6.306 
 10.347 10.799  5.346 
 -5.439 10.853  8.111 
  4.671 -9.209 -4.758 
 10.225 -6.453 -0.059 
 -6.587 -7.668  9.721 
 -3.883 -8.625 -2.322 
 -1.537  9.476 -8.289 
 10.753  6.931  3.177 
 -4.739  9.039 -10.726 
  5.156 -0.646 -0.010 
 -2.376  4.662 -8.622 
  8.972  4.331 10.254 
  2.339 11.092  3.999 
 -7.254  1.853 -3.104 
  2.996 -1.919  2.836 
 -5.812 -6.014 -0.178 
  2.390 10.344 -3.062 
 -1.963  7.020 10.108 
 -0.416  0.775 -6.855 
 -0.197  8.874  1.898 
  9.362 11.273 -11.353 
 -3.304 -9.450 -7.559 
 -0.897 -2.026  1.968 
 11.138 -1.974  9.985 
  7.821 -1.059  8.507 
 -4.100  1.475 -6.280 
  5.972  8.181 -8.855 
  2.521  2.592 -0.310 
 -1.776 -1.872 -9.253 
  4.142 -6.076  7.893 
 -9.639 -9.526  3.404 
  1.153 -3.882  6.614 
  3.289  9.009  0.656 
  2.587 -1.462 -9.977 
 -6.884  7.093 -2.443 
 -2.253 -2.945 -5.736 
 -1.795 -6.034  3.895 
 -5.087  0.857 -10.267 
  3.821  4.408  7.907 
 -6.890 -6.347 -3.942 
  5.846 -8.157  3.467 
  9.899 10.164 -3.788 
  5.178  1.762 -3.793 
 -0.413  5.222 -0.685 
  8.244 -8.174  6.793 
  0.346 -8.440  5.691 
 -0.645 -10.477 -5.252 
  4.658 -5.293 -10.826 
  0.825 -4.060 -3.286 
 -4.573 -4.879  6.828 
 -5.043 -3.639  2.806 
  1.119  5.683 -7.212 
 -3.281  6.677 -6.219 
 10.603  4.219 -8.973 
 10.197 -5.712  4.081 
 -5.118 -1.538 -3.784 
 -4.856 -0.362  0.727 
 -2.358  6.293  4.087 
  8.508 -3.598 -9.402 
  6.176  8.524 10.144 
 -9.142 -5.731  2.300 
 10.270 -6.588 -6.217 
 -9.344  8.483  5.427 
 -9.581  2.675  4.443 
  4.713  6.049 -5.383 
  4.237 -11.016 -10.289 
 -8.417 -1.006 -11.349 
  9.378  6.857 -5.726 
  6.692 -3.675  1.389 
 -7.369  5.909  2.667 
 10.861  1.938 -5.705 
 -4.301  6.853  7.298 
 -7.158 -2.328 -8.276 
 -4.337 -8.929  6.397 
  9.505  0.651  1.781 
  7.584 -5.058  9.527 
  8.716 -11.196 -7.621 
  6.834  6.751  2.443 
  1.993  1.980  4.514 
 -9.018 -11.123 10.281 
 -7.523 -2.612 -0.846 
  6.659 10.995  6.973 
 -1.301  1.410  1.198 
 -6.647  2.543  8.920 
  3.657  5.812 -1.947 
 -5.748  0.325  4.469 
 -5.466 -7.343  3.229 
 -3.206 -3.451 -1.165 
 -1.975 -10.100  3.362 
 10.386 -7.662 10.733 
 -10.994  5.776  7.133 
 10.512  4.437  0.424 
  8.425  4.196 -3.150 
  6.261 -11.069 -0.684 
 -7.790 10.777 -8.240 
  5.378  0.962 -11.364 
  5.457  3.469  4.004 
 -4.856 -5.270 -6.763 
 -5.578  4.053  5.406 
  9.950  8.777  8.578 
 -5.476 -10.247  0.948 
 11.270 -5.213  7.509 
 -3.259  4.090 -2.797 
 -0.724  8.524 -2.845 
 -11.281  7.743 -0.859 
 -7.271 -7.388 -9.119 
  2.613  8.730  8.549 
 -2.114  2.240  4.940 
  9.461 -1.876 -5.601 
  7.126  2.390  7.208 
  3.678  2.860 -7.154 
 -1.915 -7.687  8.954 
 -5.205 -4.317 10.592 
  2.400  8.231 -10.682 
 10.761 -3.006  1.371 
 -6.967 -9.278 -5.815 
  9.849 -1.479  5.653 
  3.841 -2.176  8.744 
  1.746  9.761 -7.225 
  0.771  3.348 -3.921 
  1.322 -5.204 -8.767 
  1.136 -8.071 10.925 
 -9.310 -4.975 -6.531 
  6.376  9.441 -4.902 
  3.353 -9.955  7.721 
 -7.367  6.553  9.149 
 10.132  8.440 -9.542 
  8.560  0.181 -2.290 
 -2.327  3.076  9.570 
 -3.938 -10.169 -10.861 
 -7.629 11.301 -2.776 
  6.275  2.655  0.150 
  7.237  2.763 -6.993 
 -6.109 10.744  4.689 
 -8.685 -0.627  7.057 
  4.601  4.787 -11.000 
 -10.375  5.041 10.832 
 -10.818 -1.796 -8.755 
 -2.253 -6.372 -9.995 
  6.319 -0.284  4.871 
  1.677 -8.964 -7.590 
  1.551 -7.773 -2.677 
  1.741 -0.456 -2.566 
  6.980 -4.580  5.567 
  0.089  5.096  7.105 
 -0.685 -3.355 10.299 
  9.787 -8.537 -2.983 
  9.234  4.332  4.226 
 11.261  1.384  7.597 
 -10.735 -9.786 -9.413 
 -4.467  9.830 -1.417 
 -0.527  0.674 -11.013 
 -7.340  5.000 -5.883 
  7.309  7.392 -1.463 
  9.735 10.976  0.085 
 -7.977 -7.430  6.017 
 -8.246  2.529  0.708 
 -10.260  0.295 -1.492 
  5.923 -1.059 -8.222 
  9.761 -9.279  2.655 
 -5.757  4.760 -10.340 
 -0.844 -11.372 10.566 
 -8.945  2.065 -8.181 
  0.466  0.308  7.381 
  2.006 -5.699  2.265 
  1.541  6.182  2.427 
 -9.320  8.855 -5.365 
  4.146  7.491  5.298 
  7.039 -7.877 -8.455 
  0.810  4.598 10.908 
 -8.322  9.435  1.550 
 -9.000 -0.796  2.501 
 -1.701 -0.169 -3.143 
 -10.274 -10.692 -5.730 
  8.503 -4.262 -2.063 
 -2.377 -1.854  5.307 
  9.373  0.290 -10.616 
  6.357 -8.512 10.166 
 -1.253 -6.579 -5.727 
 -10.011  4.841 -3.624 
 -9.068  6.892 -8.992 
  4.964 -5.041 -6.698 
 -9.533 -8.871 -0.989 
 -10.561 -3.697 -3.127 
 -0.676 -10.637 -1.264 
  5.095 -6.687 -0.309 
 -8.590 -0.619 -5.207 
  2.705 -10.257  0.799 
  6.931 10.794  2.836 
  7.583  6.514  6.835 
  4.568 -3.471 -3.335 
 -3.614 -0.527  9.051 
 -4.393  3.922  1.130 
 -4.773 10.012 -5.774 
 -2.463  9.823  6.435 
 -9.475 -5.153 -11.297 
 -4.488  8.471  1.982 
 -2.282 -7.131  0.170 
  2.559 -1.283 -6.104 
 -7.722 -3.615  5.022 
 10.437 11.343  5.661 
 -5.447 10.789  8.950 
  4.866 -9.172 -5.126 
 10.572 -6.573  0.317 
 -6.231 -7.749  9.916 
 -3.957 -8.747 -3.733 
 -2.036  9.804 -8.725 
 10.443  7.881  2.797 
 -5.131  8.465 -10.863 
  5.155 -1.026 -0.573 
 -1.881  3.502 -9.315 
  8.906  5.295 10.196 
  2.667 10.636  4.062 
 -6.568  1.551 -2.739 
  2.879 -1.776  2.879 
 -6.002 -6.108 -0.430 
  2.797 10.736 -3.052 
 -1.587  7.346 10.202 
 -0.227  1.132 -7.062 
 -0.965  9.353  1.683 
  8.093 11.350 11.300 
 -3.311 -9.355 -7.255 
 -0.615 -2.654  1.224 
 10.900 -2.344  9.662 
  7.610 -0.930  8.741 
 -4.849  2.141 -6.201 
  6.135  7.654 -8.473 
  2.458  2.492  0.186 
 -3.491 -2.497 -9.516 
  3.703 -6.106  7.573 
 -9.103 -9.611  3.315 
  1.083 -3.800  5.682 
  3.562  8.563  0.478 
  2.700 -1.771 -10.001 
 -6.564  6.791 -1.896 
 -1.326 -2.386 -6.518 
 -1.550 -5.611  3.932 
 -4.602  0.967 -10.322 
  4.579  3.558  8.246 
 -7.558 -6.071 -3.524 
  6.330 -8.367  3.636 
  9.907 10.684 -4.253 
  5.356  1.299 -3.657 
 -0.648  5.479 -0.359 
  8.281 -8.515  7.563 
  0.053 -8.283  5.892 
 -0.506 -10.789 -5.304 
  4.186 -5.098 -10.615 
  0.915 -4.437 -3.668 
 -4.909 -5.235  6.191 
 -4.261 -3.657  1.892 
  0.481  5.689 -7.670 
 -3.328  6.248 -6.869 
 10.159  4.758 -8.595 
  9.691 -5.892  3.962 
 -4.832 -1.728 -4.761 
 -4.843 -0.197  0.051 
 -2.117  6.416  4.543 
  8.845 -4.376 -9.283 
  5.360  8.143 10.131 
 -9.334 -6.020  1.945 
  9.394 -6.462 -6.457 
 -10.064  8.681  5.641 
 -9.886  2.235  4.684 
  4.323  6.252 -5.083 
  4.326 11.152 -10.389 
 -8.367  0.117 10.745 
  9.822  7.203 -5.352 
  7.374 -3.250  1.960 
 -8.426  6.307  2.814 
 -11.217  2.162 -5.363 
 -4.393  6.423  8.288 
 -6.818 -2.765 -8.269 
 -4.458 -9.511  6.610 
  9.751  0.594  2.370 
  8.140 -4.570  8.711 
  8.764 11.209 -7.644 
  6.663  6.275  1.884 
  1.352  1.603  4.785 
 -9.207 11.253  9.915 
 -7.516 -2.761 -1.491 
  6.108 10.698  6.852 
 -1.272  1.063  1.138 
 -6.855  3.225  9.202 
  3.683  5.430 -0.898 
 -6.003  0.165  3.892 
 -5.240 -7.611  3.473 
 -3.869 -3.886 -1.911 
 -2.558 -10.372  2.938 
 10.584 -7.267 10.414 
 11.258  5.444  7.244 
 10.876  3.867  0.194 
  8.387  4.153 -3.279 
  6.024 -10.409 -1.663 
 -7.961 10.704 -9.323 
  4.940  1.236 11.076 
  4.958  3.498  3.914 
 -4.664 -5.577 -6.755 
 -5.863  3.991  5.470 
 10.373  9.434  9.204 
 -6.244 -10.425  0.066 
 -11.017 -4.916  7.156 
 -3.039  4.563 -3.490 
 -0.515  8.690 -3.296 
 11.218  8.185 -1.821 
 -7.033 -7.915 -9.310 
  2.033  8.638  8.385 
 -2.264  2.430  5.141 
  9.419 -1.987 -5.339 
  8.246  3.187  7.502 
  3.207  2.382 -7.046 
 -2.585 -7.459  8.896 
 -5.687 -4.230 10.359 
  1.930  8.145 -10.340 
 10.972 -2.781  0.771 
 -7.106 -9.761 -5.683 
 10.299 -1.194  5.753 
  3.139 -2.666  9.195 
  2.318  9.099 -6.515 
  1.323  3.520 -3.677 
  0.925 -4.408 -8.256 
  1.779 -7.529 10.902 
 -9.549 -5.366 -6.953 
  5.830 10.102 -5.067 
  2.697 -10.179  8.306 
 -8.206  7.696  8.868 
 10.751  8.423 -10.015 
  8.973  0.189 -1.926 
 -2.372  3.393  9.113 
 -4.376 -10.516 -11.110 
 -7.715 10.638 -2.889 
  7.102  3.074  0.425 
  7.853  2.627 -6.662 
 -6.567 10.408  5.070 
 -8.977 -0.693  7.384 
  4.876  4.812 -10.010 
 -10.201  4.567 11.246 
 -10.598 -1.877 -8.410 
 -2.569 -6.775 -9.996 
  6.026 -0.401  4.996 
  2.617 -8.640 -8.348 
  2.293 -8.096 -2.157 
  2.246 -0.249 -1.854 
  5.897 -4.554  5.527 
  0.557  5.233  7.000 
 -1.127 -4.267  9.847 
  9.178 -8.380 -2.952 
  9.664  4.116  3.745 
 11.261  1.950  9.316 
 11.393 -9.610 -9.335 
 -3.523 10.160 -1.368 
 -0.683 -0.503 -11.379 
 -6.794  5.015 -5.642 
  7.191  8.361 -1.847 
  9.856 -11.181 -0.590 
 -8.480 -7.576  6.286 
 -8.138  2.996  0.939 
 -9.796  0.338 -1.878 
  6.447 -0.887 -7.336 
  9.809 -10.062  2.977 
 -6.210  4.624 -10.017 
 -0.039 11.307 10.348 
 -8.826  2.285 -9.072 
  0.367 -0.077  8.020 
  2.583 -6.565  2.983 
  1.414  5.909  3.386 
 -9.136  8.132 -5.310 
  4.176  7.143  5.295 
  7.323 -7.971 -9.190 
  0.774  4.455 11.236 
 -8.863  9.398  0.479 
 -8.869 -0.969  1.810 
 -2.016  0.693 -3.306 
 -10.700 -9.058 -5.541 
  8.291 -3.739 -1.949 
 -2.781 -1.699  5.371 
  8.690  0.091 -10.330 
  5.453 -8.433 10.214 
 -0.792 -6.977 -5.960 
 -10.136  4.695 -3.069 
 -9.056  6.727 -8.892 
  4.949 -4.713 -6.703 
 -9.913 -9.181 -1.272 
 -10.809 -4.001 -2.994 
 -0.667 -10.675 -0.631 
  5.342 -6.945  0.059 
 -8.537 -0.402 -5.522 
  2.645 -10.078  1.293 
  7.432  9.913  2.804 
  7.624  7.154  6.421 
  4.696 -3.728 -3.152 
 -4.242 -0.108  8.539 
 -4.371  4.442  1.379 
 -4.084 10.280 -5.173 
 -2.085 10.073  6.209 
 -9.713 -4.886 -10.689 
 -4.831  8.506  2.454 
 -1.326 -6.741 -1.453 
  3.089 -1.386 -5.833 
 -7.936 -3.489  4.492 
 -11.083 -10.536  6.639 
 -5.543 10.044  8.820 
  5.508 -9.006 -5.394 
 10.304 -6.366  0.036 
 -6.694 -8.506  9.507 
 -3.968 -9.140 -3.170 
 -1.883  9.657 -8.692 
 10.754  8.052  2.182 
 -5.441  8.268 -10.560 
  5.930 -0.586 -0.040 
 -2.454  4.000 -9.473 
  8.292  5.567 10.591 
  1.878 10.935  4.728 
 -6.233  2.537 -2.267 
  3.136 -1.383  2.577 
 -6.122 -6.715 -0.052 
  2.868 11.100 -3.319 
 -1.467  7.976 10.714 
 -0.458  1.110 -7.078 
 -0.247  8.899  1.257 
  8.230 -11.128 11.396 
 -3.464 -9.126 -7.302 
  0.152 -3.229  0.626 
 11.389 -2.076  9.976 
  6.862 -1.039  8.672 
 -4.551  1.624 -6.581 
  6.742  7.862 -8.813 
  2.304  2.787  1.123 
 -3.052 -2.569 -9.783 
  3.280 -6.462  7.608 
 -9.498 -10.283  3.165 
  1.335 -3.671  5.575 
  4.402  9.221  0.890 
  2.936 -1.147 -9.102 
 -6.309  6.787 -1.004 
 -1.231 -1.743 -5.842 
 -1.389 -5.363  3.321 
 -4.184 -0.019 -10.757 
  4.483  3.982  7.890 
 -7.643 -6.564 -3.928 
  5.670 -8.522  4.023 
 10.026 -11.326 -3.975 
  5.676  1.133 -3.540 
 -0.840  5.180 -0.373 
  8.031 -8.723  7.221 
 -0.497 -8.706  6.352 
 -0.392 -11.167 -4.843 
  4.982 -4.829 -10.488 
  0.925 -4.296 -3.675 
 -4.438 -5.184  6.499 
 -4.457 -3.243  1.460 
  0.120  5.871 -7.449 
 -3.915  6.711 -7.598 
 10.389  4.718 -8.565 
  9.550 -6.166  4.641 
 -4.963 -2.042 -5.743 
 -5.119 -0.111 -0.402 
 -2.866  6.426  5.029 
  8.799 -4.365 -10.518 
  4.873  7.881  9.800 
 -9.754 -6.782  2.089 
  8.831 -5.205 -6.209 
 -11.205  9.306  5.033 
 -10.107  2.374  4.656 
  4.754  5.311 -4.961 
  4.578 11.219 -10.102 
 -7.946 -0.181 11.209 
  9.289  7.383 -5.884 
  7.702 -3.251  2.652 
 -9.077  6.303  3.470 
 10.996  1.742 -5.526 
 -4.603  6.459  8.310 
 -7.116 -2.436 -8.969 
 -4.292 -9.659  6.163 
  9.680  0.289  2.412 
  8.321 -4.629  8.339 
  8.431 -11.084 -7.967 
  6.717  6.630  1.729 
  1.592  1.601  4.652 
 -9.116 11.075 10.133 
 -7.473 -2.971 -1.840 
  5.749 10.728  6.851 
 -1.294  0.678  1.086 
 -7.372  3.520  9.076 
  3.985  5.829 -0.796 
 -5.507  0.270  4.251 
 -5.570 -8.039  2.796 
 -3.499 -4.345 -3.048 
 -2.536 -11.213  2.312 
 10.741 -7.122 10.109 
 -11.342  4.893  7.555 
 11.210  3.279 -0.020 
  8.564  4.585 -2.698 
  5.588 -10.728 -1.958 
 -8.470 11.188 -8.836 
  4.843  1.832 -11.396 
  5.042  3.405  4.227 
 -4.484 -5.914 -6.270 
 -6.461  4.416  4.900 
 10.211  9.325  8.734 
 -6.053 -10.818  0.566 
 -10.359 -4.350  7.172 
 -3.069  5.766 -3.480 
  0.054  7.509 -3.788 
 11.101  7.790 -1.959 
 -6.667 -8.017 -9.512 
  0.992  8.520  8.302 
 -2.804  2.379  5.311 
  9.884 -1.863 -5.317 
  8.375  2.752  6.935 
  3.617  1.936 -7.201 
 -2.904 -7.671  9.285 
 -6.225 -4.122 10.217 
  1.670  8.117 -10.437 
 11.243 -2.338 -0.037 
 -6.883 -9.668 -5.726 
 10.007 -1.267  6.049 
  3.181 -3.069  9.141 
  2.290  8.930 -6.737 
  1.545  3.481 -3.159 
  1.174 -5.228 -8.709 
  0.542 -6.944 10.913 
 -9.868 -4.906 -7.094 
  6.165  9.918 -5.636 
  2.582 -10.615  8.181 
 -8.596  7.765  8.883 
 10.838  9.004 -10.300 
  9.674  0.593 -2.168 
 -2.266  2.391  9.214 
 -3.937 -10.819 -11.023 
 -7.782 10.477 -3.133 
  7.384  3.123  0.433 
  7.423  2.450 -6.718 
 -7.192  9.927  5.276 
 -8.452 -0.875  7.089 
  5.730  4.738 -8.828 
 -10.065  5.015 11.321 
